소재명,youtube_link
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_main.렉카_한국인들 손절 시작으로 긴장한 하겐다즈.X_파인트P_박지원_260826_빙과_장일규,https://www.youtube.com/watch?v=jOsH_YXSUsg
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_main.렉카_흔한 엄마랑 아들 근황.X_파인트P_박지원_260828_빙과_장일규,https://www.youtube.com/watch?v=O1-5YwvYzlc
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var1.렉카_20년차 약사 아빠가 분석한 바닐라 아이스크림 top 5.X_파인트P_박지원_260825_빙과_이순주,https://www.youtube.com/watch?v=-NI2AFouInU
"[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var1.렉카_가짜 제로 아이스크림, 딱대!.X_파인트P_박지원_260828_빙과_이순주",https://www.youtube.com/watch?v=dhWXh2oHRpA
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var1.렉카_싱글벙글 빵터지는 웃긴 가족 카톡.X_파인트P_박지원_260828_빙과_장일규,https://www.youtube.com/watch?v=FnDGbDikeHY
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var1.렉카_의사가 분석한 저당 아이스크림의 진실.X_파인트P_박지원_260826_빙과_이순주,https://www.youtube.com/watch?v=UZgLSN9ZVMY
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var1.렉카_췌장 작은 한국인이 기어코 만든 아이스크림 ㄷㄷ.X_파인트P_박지원_260827_빙과_이순주,https://www.youtube.com/watch?v=CnX6ISFYPvw
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var1.렉카_편의점 1티어 매출 재낀 국내 브랜드.X_파인트P_박지원_260827_빙과_장일규,https://www.youtube.com/watch?v=TiunRQbSpck
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var1.렉카_하극상 저질러버린 현대차 개발자.X_파인트P_박지원_260827_빙과_이하림,https://www.youtube.com/watch?v=oekgKSaFe_I
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var1.렉카_한국인들이 하겐다즈 손절 시작한 이유.X_파인트P_박지원_260826_빙과_장일규,https://www.youtube.com/watch?v=aTTpTG_1fN8
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var1.렉카_혈당 스파이크 절대 안 오는 아이스크림.X_파인트P_손유곤_260825_빙과_장일규,https://www.youtube.com/watch?v=bRonfNjWPO0
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var2.렉카_99%가 속고 있는 저당 아이스크림.X_파인트P_박지원_260828_빙과_이순주,https://www.youtube.com/watch?v=3sgMk4CKN2Q
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var2.렉카_간식에 300쓴 약사가 추천한 바닐라 아이스크림 top 5.X_파인트P_박지원_260825_빙과_이순주,https://www.youtube.com/watch?v=Obhi4W_YLfk
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var2.렉카_국내 아이스크림 1황 등극했다는 브랜드.X_파인트P_박지원_260827_빙과_장일규,https://www.youtube.com/watch?v=eDqgAW7Uz18
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var2.렉카_모르고 먹으면 혈당 폭탄 맞는 아이스크림.X_파인트P_손유곤_260825_빙과_장일규,https://www.youtube.com/watch?v=ig9u0Xibkvc
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var2.렉카_비싼 가격에 비해 성분 별로라는 아이스크림.X_파인트P_박지원_260826_빙과_장일규,https://www.youtube.com/watch?v=4R2oGnwh4d0
"[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var2.렉카_성분 좋은 하겐다즈, 사실은 당류 폭탄.X_파인트P_박지원_260826_빙과_이순주",https://www.youtube.com/watch?v=UXZIwcx5u-A
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var2.렉카_엄마와 아들의 카톡 티키타카.X_파인트P_박지원_260828_빙과_장일규,https://www.youtube.com/watch?v=tMNYTK7p9sI
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var2.렉카_한국 고도비만 유튜버를 본 해외 반응 ㅋㅋ.X_파인트P_박지원_260827_빙과_이순주,https://www.youtube.com/watch?v=x9k29VfBeqE
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var2.렉카_해외 기업 역관광 시켜버린 국내 기업.X_파인트P_박지원_260827_빙과_이하림,https://www.youtube.com/watch?v=x8BeHire65M
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var3.렉카_30년차 약사가 뜯어본 시판 바닐라 아이스크림 성분 순위.X_파인트P_박지원_260825_빙과_이순주,https://www.youtube.com/watch?v=EYuMjWosl7A
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var3.렉카_라라스윗만이 진짜 저당인 이유.X_파인트P_박지원_260826_빙과_이순주,https://www.youtube.com/watch?v=pJNZDQVlsyA
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var3.렉카_성분 알고 나면 못 먹는다는 아이스크림.X_파인트P_손유곤_260825_빙과_장일규,https://www.youtube.com/watch?v=U3YIX0zUD9Y
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var3.렉카_유쾌한 엄마의 카톡대화ㅋㅋㅋㅋ.X_파인트P_박지원_260828_빙과_장일규,https://www.youtube.com/watch?v=s_F3wIos5gI
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var3.렉카_진짜 제로' 라라스윗 파인트 성분 조회 결과.X_파인트P_박지원_260828_빙과_이순주,https://www.youtube.com/watch?v=xHb9UsFDhW0
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var3.렉카_프리미엄 아이스크림이라더니 성분 폭로당함;;.X_파인트P_박지원_260827_빙과_장일규,https://www.youtube.com/watch?v=NxpIkEvzRrs
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var3.렉카_한국 되던데 해외 이걸 어캐 함.X_파인트P_박지원_260827_빙과_이순주,https://www.youtube.com/watch?v=MOgye9AMJpM
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var3.렉카_한국 차별한 기업의 최후.X_파인트P_박지원_260827_빙과_이하림,https://www.youtube.com/watch?v=oJEurLz8hSU
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var3.렉카_해외 프리미엄 아이스크림의 배신.X_파인트P_박지원_260826_빙과_장일규,https://www.youtube.com/watch?v=vZ6TPMToEAw
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var4.렉카_귀엽고 유쾌한 엄마랑 아들 카톡.X_파인트P_박지원_260828_빙과_장일규,https://www.youtube.com/watch?v=K_WwXBmZpUI
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var4.렉카_만년 다이어터 약사가 추천한 바닐라 아이스크림.X_파인트P_박지원_260825_빙과_이순주,https://www.youtube.com/watch?v=XId02uGhTgg
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var4.렉카_아이스크림 대기업 싹 다 엎어버린 남성.X_파인트P_박지원_260827_빙과_이하림,https://www.youtube.com/watch?v=ur7Aa-EHCgY
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var4.렉카_아이스해외에서 눈독 들이기 시작한 국산 디저트.X_파인트P_박지원_260827_빙과_이순주,https://www.youtube.com/watch?v=MrtqBL5lQGA
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var4.렉카_저당이라더니 혈당이 왜이리 오르지.X_파인트P_박지원_260828_빙과_이순주,https://www.youtube.com/watch?v=5Y_hMsFopnw
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var4.렉카_전문가가 추천하는 저당 아이스크림.X_파인트P_손유곤_260825_빙과_장일규,https://www.youtube.com/watch?v=_ILHk9vLy-Q
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var4.렉카_좋은 재료로 홍보하다 딱 걸린 하겐다즈.X_파인트P_박지원_260826_빙과_장일규,https://www.youtube.com/watch?v=OfmWmyLEulw
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var4.렉카_편의점 귀족 아이스크림의 몰락.X_파인트P_박지원_260827_빙과_장일규,https://www.youtube.com/watch?v=MYfbK8iq0GM
[26.08]F_V_P혼_인지_말차재입고_바이럴형_권위 설득형_var4.렉카_프리미엄 아이스크림 먹으면 생기는 일.X_파인트P_박지원_260826_빙과_이순주,https://www.youtube.com/watch?v=XTNzgorojIE
[26.08]F_V_P혼_인지_말차재입고_바이럴형_기업 스토리_main.렉카_프리미엄 아이스크림 하겐다즈가 국내 기업에 밀려난 이유.X_파인트P_손유곤_260821_빙과_장일규,https://www.youtube.com/watch?v=3Y5bGxq4g74
[26.08]F_V_P혼_인지_말차재입고_바이럴형_기업 스토리_main.렉카_해외 근본 브랜드에 하극상 저지른 국내 기업의 최후.X_파인트P_손유곤_260820_빙과_장일규,https://www.youtube.com/watch?v=JEdWqsESSYw
[26.08]F_V_P혼_인지_말차재입고_바이럴형_기업 스토리_var1.렉카_글로벌 기업이 유일하게 못 이긴 국내 아이스크림.X_파인트P_손유곤_260821_빙과_장일규,https://www.youtube.com/watch?v=lTaEuY9zxBQ
[26.08]F_V_P혼_인지_말차재입고_바이럴형_기업 스토리_var1.렉카_맛으로 근본 아이스크림 이겨서 화제라는 아이스크림.X_파인트P_손유곤_260820_빙과_장일규,https://www.youtube.com/watch?v=0efj2nZsrk8
[26.08]F_V_P혼_인지_말차재입고_바이럴형_기업 스토리_var2.렉카_의외의 저당 아이스크림에 매출 역전당한 하겐다즈.X_파인트P_손유곤_260820_빙과_장일규,https://www.youtube.com/watch?v=u6g9o-0IZwE
[26.08]F_V_P혼_인지_말차재입고_바이럴형_기업 스토리_var2.렉카_해외 프리미엄 아이스크림을 맛으로 이겨버린 국내 기업.X_파인트P_손유곤_260821_빙과_장일규,https://www.youtube.com/watch?v=T9sVbpXExyQ
[26.08]F_V_P혼_인지_말차재입고_바이럴형_기업 스토리_var3.렉카_프리미엄 아이스크림 재료 비교해보니 나온 충격적인 결과.X_파인트P_손유곤_260821_빙과_장일규,https://www.youtube.com/watch?v=2aLe4qR0hwY
[26.08]F_V_P혼_인지_말차재입고_바이럴형_기업 스토리_var3.렉카_하겐다즈에 맛과 매출 모두 이겨버린 국내 아이스크림.X_파인트P_손유곤_260820_빙과_장일규,https://www.youtube.com/watch?v=qZmfAYGSXTU
[26.08]F_V_P혼_인지_말차재입고_바이럴형_기업 스토리_var4.렉카_맛으로 근본 아이스크림 제쳐 버린 국내 아이스크림의 정체.X_파인트P_손유곤_260820_빙과_장일규,https://www.youtube.com/watch?v=pQQQ-iD3rro
[26.08]F_V_P혼_인지_말차재입고_바이럴형_기업 스토리_var4.렉카_저당인데 하겐다즈보다 맛있어서 화제라는 국내 아이스크림.X_파인트P_손유곤_260821_빙과_장일규,https://www.youtube.com/watch?v=wGrqZ0neMkQ
[26.08]F_V_P혼_인지_말차재입고_바이럴형_대결구도_main.렉카_경쟁사.X_파인트P_손유곤_260813_빙과_강다빈,https://www.youtube.com/watch?v=TPTEM01ptdk
[26.08]F_V_P혼_인지_말차재입고_바이럴형_대결구도_var1.렉카_유행.X_파인트P_손유곤_260813_빙과_강다빈,https://www.youtube.com/watch?v=aTziLUhZQVc
[26.08]F_V_P혼_인지_말차재입고_바이럴형_대결구도_var2.렉카_중소기업.X_파인트P_손유곤_260813_빙과_강다빈,https://www.youtube.com/watch?v=S4d742GoU1A
[26.08]F_V_P혼_인지_말차재입고_바이럴형_대결구도_var3.렉카_현대차.X_파인트P_손유곤_260813_빙과_강다빈,https://www.youtube.com/watch?v=YUjYT_X-mXs
[26.08]F_V_P혼_인지_말차재입고_바이럴형_대결구도_var4.렉카_노빠꾸연구원.X_파인트P_손유곤_260813_빙과_강다빈,https://www.youtube.com/watch?v=OffP1kq0AWY
[26.08]F_V_P혼_인지_말차재입고_바이럴형_반전비하인드_main.렉카_개발자 의도.X_파인트P_손유곤_260812_빙과_강다빈,https://www.youtube.com/watch?v=ybwvuA9TDik
[26.08]F_V_P혼_인지_말차재입고_바이럴형_반전비하인드_var1.렉카_진짜 사는 이유.X_파인트P_손유곤_260812_빙과_강다빈,https://www.youtube.com/watch?v=d1TuZPAvFbY
[26.08]F_V_P혼_인지_말차재입고_바이럴형_반전비하인드_var2.렉카_이름 뺏긴.X_파인트P_손유곤_260812_빙과_강다빈,https://www.youtube.com/watch?v=_Tkk1jTGNhk
[26.08]F_V_P혼_인지_말차재입고_바이럴형_반전비하인드_var3.렉카_아이돌들이 숨기면서.X_파인트P_손유곤_260812_빙과_강다빈,https://www.youtube.com/watch?v=DcwgTaLTX6Q
[26.08]F_V_P혼_인지_말차재입고_바이럴형_반전비하인드_var4.렉카_초대박.X_파인트P_손유곤_260812_빙과_강다빈,https://www.youtube.com/watch?v=k3GGceC9x7M
[26.08]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_main.렉카_400만명 웃긴 언니의 한마디 .X_파인트P_박지원_260831_빙과_이순주,https://www.youtube.com/watch?v=-neFUehWL0Q
[26.08]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var1.렉카_천만명 웃게 만든 전설의 자매 통화.X_파인트P_박지원_260831_빙과_이순주,https://www.youtube.com/watch?v=QoHNq82Ou5I
[26.08]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var2.렉카_전화받은 언니가 개빡친 이유.X_파인트P_박지원_260831_빙과_이순주,https://www.youtube.com/watch?v=yuqplB1d4OM
[26.08]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var3.렉카_언니가 숨겨둔 음식 몰래 먹는 동생;;.X_파인트P_박지원_260831_빙과_이순주,https://www.youtube.com/watch?v=j6QinRfsH9g
[26.08]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var4.렉카_헬창 언니한테 참교육 당한 동생.X_파인트P_박지원_260831_빙과_이순주,https://www.youtube.com/watch?v=ztSgmLVXXyg
[26.08]F_V_P혼_인지_말차재입고_바이럴형_프리미엄 실체 비교_main.렉카_믿고 먹는 프리미엄 아이스크림의 충격적인 실체.X_파인트P_손유곤_260818_빙과_장일규,https://www.youtube.com/watch?v=uiLU2O2vX4U
[26.08]F_V_P혼_인지_말차재입고_바이럴형_프리미엄 실체 비교_main.렉카_생각보다 정성 엄청 들어가는 아이스크림ㄷㄷ.X_파인트P_손유곤_260818_빙과_장일규,https://www.youtube.com/watch?v=SCqkR_3FhMA
[26.08]F_V_P혼_인지_말차재입고_바이럴형_프리미엄 실체 비교_var1.렉카_말차 원산지 표기 안해서 논란 중인 수입산 아이스크림.X_파인트P_손유곤_260818_빙과_장일규,https://www.youtube.com/watch?v=i3Ru2m3BcZs
[26.08]F_V_P혼_인지_말차재입고_바이럴형_프리미엄 실체 비교_var1.렉카_저당 아이스크림은 이 브랜드로 먹어야 함.X_파인트P_손유곤_260818_빙과_장일규,https://www.youtube.com/watch?v=BGZ_b-bgPPk
[26.08]F_V_P혼_인지_말차재입고_바이럴형_프리미엄 실체 비교_var2.렉카_말차 수입산 안쓰고 제주산 고집하던 브랜드의 최후.X_파인트P_손유곤_260818_빙과_장일규,https://www.youtube.com/watch?v=HDqdNT_fBz4
[26.08]F_V_P혼_인지_말차재입고_바이럴형_프리미엄 실체 비교_var2.렉카_원재료 퀄리티부터 다른 의외의 아이스크림.X_파인트P_손유곤_260818_빙과_장일규,https://www.youtube.com/watch?v=XBARLs-jMSo
[26.08]F_V_P혼_인지_말차재입고_바이럴형_프리미엄 실체 비교_var3.렉카_몰래 제주산 말차 써서 화제라는 국내 중소기업 아이스크림.X_파인트P_손유곤_260818_빙과_장일규,https://www.youtube.com/watch?v=d_N6oxbfkYY
[26.08]F_V_P혼_인지_말차재입고_바이럴형_프리미엄 실체 비교_var3.렉카_원가 생각하면 무조건 이 아이스크림 먹어야 함.X_파인트P_손유곤_260818_빙과_장일규,https://www.youtube.com/watch?v=7di4Y55tGC4
[26.08]F_V_P혼_인지_말차재입고_바이럴형_프리미엄 실체 비교_var4.렉카_국내 일반 아이스크림의 70%는 부정 성분 덩어리.X_파인트P_손유곤_260818_빙과_장일규,https://www.youtube.com/watch?v=WsITy-LHn5s
[26.08]F_V_P혼_인지_말차재입고_바이럴형_프리미엄 실체 비교_var4.렉카_수입산 말차 쓰는데 원산지 숨기는 프리미엄 아이스크림.X_파인트P_손유곤_260818_빙과_장일규,https://www.youtube.com/watch?v=ftOl_cFLztw
[26.09]F_I_P혼_전환_상시_바이럴형_콘T기획.전화통화형_.릴스_권위자.성분.필테강사.찔려서 말도 제대로 못하는 친구.__이순주_260904_빙과_이순주,https://www.youtube.com/watch?v=60cSPTjGM_k
[26.09]F_V_JD복_인지_복쫀바출시_맛인지형_우베BP_main.릴스_납작복숭아.X_스틱바P_황경원_260904_빙과_정요한,https://www.youtube.com/watch?v=sn0CuNZ8e-g
[26.09]F_V_JD복_인지_복쫀바출시_신규BP_백정BP_main.릴스_납작복숭아.X_스틱바P_황경원_260904_빙과_정요한,https://www.youtube.com/watch?v=9FWB2f6_rMI
[26.09]F_V_JD복_전환_복쫀바출시_인물리뷰형_써우리BP_main.릴스_편의점.X_스틱바P_황경원_260904_빙과_노현경,https://www.youtube.com/watch?v=20Y_aRWzlxY
[26.09]F_V_JD복_전환_복쫀바출시_인물리뷰형_써우리BP_var1.릴스_쫀득.X_스틱바P_황경원_260904_빙과_노현경,https://www.youtube.com/watch?v=sYcDzdsnvFQ
[26.09]F_V_JD복_전환_복쫀바출시_인물리뷰형_써우리BP_var2.릴스_납작복숭아.X_스틱바P_황경원_260904_빙과_노현경,https://www.youtube.com/watch?v=5skzahV8nhg
[26.09]F_V_P혼_인지_말차재입고_바이럴형_개발자 서사_main.렉카_뚱뚱한 잼민이의 광기가 만든 간식.X_파인트P_박지원_260902_빙과_이순주(하겐다즈제거),https://www.youtube.com/watch?v=Dji1wf845dQ
[26.09]F_V_P혼_인지_말차재입고_바이럴형_개발자 서사_var1.렉카_뚱뚱했던 과거가 불러온 의외의 대박.X_파인트P_박지원_260902_빙과_이순주(하겐다즈제거),https://www.youtube.com/watch?v=NsKUJJQ3e1M
[26.09]F_V_P혼_인지_말차재입고_바이럴형_개발자 서사_var2.렉카_아이스크림 미친 대표가 빡쳐서 만든 간식.X_파인트P_박지원_260902_빙과_이순주(하겐다즈제거),https://www.youtube.com/watch?v=-TskfhiYzFE
[26.09]F_V_P혼_인지_말차재입고_바이럴형_개발자 서사_var3.렉카_소아비만 출신이 빡쳐서 만든 간식.X_파인트P_박지원_260902_빙과_이순주(하겐다즈제거),https://www.youtube.com/watch?v=3biRVG5pUDw
[26.09]F_V_P혼_인지_말차재입고_바이럴형_개발자 서사_var4.렉카_한국 아이들을 위한 잼민이의 광기.X_파인트P_박지원_260902_빙과_이순주(하겐다즈제거),https://www.youtube.com/watch?v=azuHB2Mjuk4
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_main.렉카_500만명을 미소 짓게 한 아들의 한마디.X_파인트P_박지원_260901_빙과_김도희,https://www.youtube.com/watch?v=YPW_wzUUyxs
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_main.렉카_상담원이 갱상도 사투리를 못 알아들으면 생기는 일.X_파인트P_박지원_260902_빙과_이순주,https://www.youtube.com/watch?v=BiyA1UQ_64g
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_main.렉카_의사 오빠가 돈 버는 이유.X_파인트P_박지원_260901_빙과_이순주,https://www.youtube.com/watch?v=YEnt2IQS8_M
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_main.렉카_천만뷰 찍었던 신혼부부의 대화 마지막 급발진ㅋㅋㅋ.X_파인트P_박지원_260902_빙과_장일규,https://www.youtube.com/watch?v=vfVoyvclOok
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_main.렉카_편의점에 전화했다가 빵 터진 이유.X_파인트P_박지원_260901_빙과_장일규,https://www.youtube.com/watch?v=lqobFdnxf7Y
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var1.렉카_800만명 훈훈하게 만든 막내와 장남.X_파인트P_박지원_260901_빙과_이순주,https://www.youtube.com/watch?v=-T0U2FF72PA
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var1.렉카_나나수위가 뭔데요... 상담원 레전드 통화.X_파인트P_박지원_260902_빙과_이순주,https://www.youtube.com/watch?v=ub4fYqDWXPs
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var1.렉카_잘 밤에 아이스크림 때문에 싸운 부부의 현실 대화.X_파인트P_박지원_260902_빙과_장일규,https://www.youtube.com/watch?v=ERfU0ys1xhM
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var1.렉카_천만명을 미소 짓게 만든 전설의 아빠와 아들의 통화.X_파인트P_박지원_260901_빙과_김도희,https://www.youtube.com/watch?v=-bw5yC2pI5o
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var2.렉카_100만명을 웃게 만든 7살 아들의 대답.X_파인트P_박지원_260901_빙과_김도희,https://www.youtube.com/watch?v=FtEn0uppiX4
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var2.렉카_다음날 남편 쫓겨나서 싹싹 빌었다는 부부의 대화.X_파인트P_박지원_260902_빙과_장일규,https://www.youtube.com/watch?v=dVr9vrE9KDQ
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var2.렉카_사장 아니고 알바생 맞음ㅋㅋ.X_파인트P_박지원_260903_빙과_이순주,https://www.youtube.com/watch?v=dlUR8VFGwAg
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var2.렉카_손님을 웃게 만든 신입 편의점 알바의 실수.X_파인트P_박지원_260901_빙과_장일규,https://www.youtube.com/watch?v=TcyyJzY4QzU
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var2.렉카_아이스크림 시켰다가 답답해진 경상도 고객님.X_파인트P_박지원_260902_빙과_이순주,https://www.youtube.com/watch?v=So0lDVfv1jA
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var2.렉카_천만명 웃게 만든 현실 막내.X_파인트P_박지원_260901_빙과_이순주,https://www.youtube.com/watch?v=wByCzgoYoM4
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var3.렉카_100만명 빵 터진 현실 남매.X_파인트P_박지원_260901_빙과_이순주,https://www.youtube.com/watch?v=gjeOMkiR1CY
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var3.렉카_300만 명 빵 터진 전설의 사투리 대참사.X_파인트P_박지원_260902_빙과_이순주,https://www.youtube.com/watch?v=_gMiGJG_j64
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var3.렉카_듣다보면 나도 모르게 웃게 되는 부자의 통화.X_파인트P_박지원_260901_빙과_김도희,https://www.youtube.com/watch?v=2HW_Xw2NshQ
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var3.렉카_모두가 빵 터진 편의점 알바와 손님의 대화.X_파인트P_박지원_260901_빙과_장일규,https://www.youtube.com/watch?v=2RLPOLnrbts
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var3.렉카_아이스크림 먹고 싶은 아내 vs 남편의 철벽 방어ㅋㅋㅋ.X_파인트P_박지원_260902_빙과_장일규,https://www.youtube.com/watch?v=Ou4bZuT9J1M
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var4.렉카_고객센터 상담원 멘붕 오게 만든 경상도 사투리.X_파인트P_박지원_260902_빙과_이순주,https://www.youtube.com/watch?v=SEKlMVyNQsY
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var4.렉카_너무 다정한 1등 아빠의 화법.X_파인트P_박지원_260901_빙과_김도희,https://www.youtube.com/watch?v=sKG59dO7gyg
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var4.렉카_새로운 이름 만들어버린 사오정 편의점 알바.X_파인트P_박지원_260901_빙과_장일규,https://www.youtube.com/watch?v=JEKvHDQ5xH0
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var4.렉카_아픈 아내 아이스크림 안 갖다주는 남편의 최후.X_파인트P_박지원_260902_빙과_장일규,https://www.youtube.com/watch?v=L94K5Xd2AU0
[26.09]F_V_P혼_인지_말차재입고_바이럴형_통화형_확장_var4.렉카_의사 오빠가 다이어트하는 동생 놀리는 법.X_파인트P_박지원_260901_빙과_이순주,https://www.youtube.com/watch?v=SrEb7T_-WzA
aekyeong11.mp4,https://www.youtube.com/watch?v=MIvPkZO9kSc
b0.__.0k.mp4,https://www.youtube.com/watch?v=3nba08qcxu0
bbuni_sol.mp4,https://www.youtube.com/watch?v=h23CetzqcsA
cmonprefere__k.mp4,https://www.youtube.com/watch?v=kKFn7fX_Y2Y
cozyzone_ee.mp4,https://www.youtube.com/watch?v=kdrg6wfJQDk
d_love_ys.mp4,https://www.youtube.com/watch?v=TdG3mQCr8Bc
daong_yi.mp4,https://www.youtube.com/watch?v=rIwtAzckovY
ddu___0.mp4,https://www.youtube.com/watch?v=uuL4jsTBKMQ
dodoscene.mp4,https://www.youtube.com/watch?v=L7ozkECVd84
eunbynko.mp4,https://www.youtube.com/watch?v=NRzVjB9wP30
eunring_,https://www.youtube.com/watch?v=-QrINKIqF2U
euunjoo.mp4,https://www.youtube.com/watch?v=Jh0iBF-AHQI
haaube.mp4,https://www.youtube.com/watch?v=43mNW0WetUI
honijam.mp4,https://www.youtube.com/watch?v=oid2T6hDiu4
kdaaeng.mp4,https://www.youtube.com/watch?v=ah9XVBxJdng
ksxxida.mp4,https://www.youtube.com/watch?v=CWp4rnXpnG4
kwaksuaaaa.mp4,https://www.youtube.com/watch?v=oqlTAsP9MUQ
leem_life.mp4,https://www.youtube.com/watch?v=VfvKM0AHsMo
lovely0811.mp4,https://www.youtube.com/watch?v=JEJoxOLob-g
miju_yah.mp4,https://www.youtube.com/watch?v=RkZXZlRcBxs
minimore.927.mp4,https://www.youtube.com/watch?v=5cT4PHTBSu0
myhoney_717,https://www.youtube.com/watch?v=wSgSNWqG31E
niker_jaen.mp4,https://www.youtube.com/watch?v=yOZ98bD5RYE
okindflower,https://www.youtube.com/watch?v=Dt-a4ddpUmo
payforyouth_.mp4,https://www.youtube.com/watch?v=iWHLI3kml5g
quan_d_.mp4,https://www.youtube.com/watch?v=uqq06GVUy0g
riverbinn.mp4,https://www.youtube.com/watch?v=Maozl_mrdrc
s_eo__fit.mp4,https://www.youtube.com/watch?v=0t_ysaQ9rQE
siyeonyoojoa.mp4,https://www.youtube.com/watch?v=jRIFOyDGZFI
suj_43.mp4,https://www.youtube.com/watch?v=JK7W-YN5zNk
tteok_young_.mp4,https://www.youtube.com/watch?v=MXWx3-cmvHs
unyouu.mp4,https://www.youtube.com/watch?v=m26sGTt87OI
xcvijy,https://www.youtube.com/watch?v=6n4A6VshZFo
xeoj.ng.mp4,https://www.youtube.com/watch?v=0JgVYkCL6N8
yesoolcat.mp4,https://www.youtube.com/watch?v=NOGRvX1n9xk
zzung_184,https://www.youtube.com/watch?v=FNoeq-FDf7M
복제용광고,https://www.youtube.com/watch?v=f1vBOz4cZuA
